xcood,ycood,zcood,scalar
44.973017,42.051870,45.700757,1140.827174
53.853412,33.279026,34.809740,1634.464004
32.209477,10.563972,49.854322,1995.266880
30.641018,17.405730,62.464398,1461.194510
47.076112,62.756972,38.013707,1742.174026
42.210245,13.310990,31.079452,1522.034769
58.475903,20.477112,10.656810,1908.826421
45.989581,34.885871,61.683572,1508.951254
58.933008,33.099814,0.536061,1087.691904
47.236335,71.097782,20.130470,1161.607638
39.597342,58.204046,31.052585,1552.870199
16.068126,9.049009,9.025267,1465.820919
45.127917,42.842804,27.064955,1621.382391
25.357529,72.799306,34.227928,1088.487454
15.113001,69.870952,12.641777,1952.553308
44.385854,49.084771,10.571642,1698.438818
48.301304,15.978930,16.336305,1667.073817
49.533076,16.625720,11.928609,1680.048477
57.067900,41.969223,29.118191,1895.385325
17.118636,45.359789,29.935664,1753.631205
25.126724,24.463749,67.412795,1928.248120
36.232264,38.287843,59.891399,1422.389930
39.284601,18.762847,43.112916,1981.098079
26.673618,17.236477,51.301486,1079.580073
33.417611,79.182599,10.007018,1012.184845
28.859159,48.768552,43.676404,1577.466678
12.707428,50.282684,38.486505,1928.885877
11.008115,28.715106,33.471662,1761.307651
54.659448,32.121571,28.576010,1509.617938
50.075240,49.239982,8.004140,1150.247326
57.281106,19.798406,24.668937,1724.561464
48.503829,56.529427,0.930513,1183.229299
41.073114,25.520373,62.160887,1337.874603
13.540544,24.814293,16.614447,1004.814361
37.729327,14.877439,30.106840,1701.675730
47.500307,11.016863,12.873135,1321.964791
8.043029,17.690634,23.938540,1831.799469
31.364334,54.739869,3.872510,1101.217113
45.257761,44.797888,17.080332,1251.805404
37.627527,51.186935,27.709841,1936.157772
45.730792,45.531344,53.882022,1323.653431
17.870953,66.288608,18.819156,1500.425334
10.846804,51.576532,33.521990,1777.271854
27.564333,80.257147,8.393221,1042.629780
42.462206,15.574101,27.390296,1816.527141
23.104413,15.415075,2.187074,1501.559496
24.276237,12.410487,50.526800,1386.666168
28.566998,66.940830,41.735512,1563.319377
46.501699,13.767820,13.151785,1550.246947
7.253969,27.898132,8.859641,1612.037066
46.181274,45.055828,23.381322,1399.337906
45.229518,56.057519,0.540221,1241.862966
15.940267,42.933062,8.391023,1158.077180
52.204627,50.190778,26.169484,1050.359556
9.301262,19.919853,14.720662,1340.721035
47.465667,30.145021,54.261130,1794.323042
50.734581,41.343930,4.113085,1997.866220
50.295923,14.310741,17.887915,1397.378349
6.594907,36.521049,23.291323,1700.135500
14.574042,21.365464,10.761144,1000.645523
40.358052,6.484859,18.601384,1337.268338
10.600064,28.491067,2.133990,1182.126047
23.144393,16.391733,22.770148,1273.599442
50.590133,41.080312,20.355730,1461.901692
31.506181,53.811313,39.027344,1265.739196
47.938222,28.877279,55.928187,1585.623127
36.902870,52.589388,43.985285,1999.748094
6.582457,37.645397,0.519973,1497.429883
11.403326,57.641338,16.509998,1474.247948
15.180389,28.039014,42.473619,1830.926995
35.227743,17.303301,46.943206,1914.958375
6.992069,30.604142,15.487633,1759.260557
52.880411,44.605547,4.399430,1606.303572
13.066186,48.487649,12.897349,1250.154531
31.829735,47.792602,49.608639,1690.137438
27.908712,36.814615,69.074464,1636.114233
50.110399,46.824671,42.766539,1864.528635
15.023357,65.264293,20.637839,1032.465661
25.486912,36.317613,58.943830,1151.298218
41.825668,57.375741,16.721210,1765.274894
5.989348,32.201555,29.745045,1221.977636
10.271781,60.675717,5.985546,1515.335559
16.028332,42.881928,46.270818,1749.583493
17.745453,33.240120,57.667584,1691.304687
19.410594,16.082732,44.562512,1006.227396
55.853548,31.997677,19.564086,1601.799882
36.391610,81.005115,13.287035,1249.752907
54.354697,23.555003,12.594124,1609.961029
52.394491,28.017065,5.229977,1791.477769
39.403062,42.251441,50.432235,1166.905956
57.569558,53.685842,1.266598,1970.606161
51.163460,69.635037,13.746116,1045.614195
45.920467,72.358796,15.116778,1518.430489
52.070115,16.771220,18.009137,1869.581937
40.957630,14.581467,33.916391,1475.597993
53.078338,21.902562,20.541170,1950.623638
44.894528,50.569306,25.250088,1967.875927
45.270700,54.409332,24.278134,1164.327932
21.913714,15.866055,5.772616,1779.524777
57.756393,17.013948,10.022119,1172.395405
36.928509,14.652284,47.276254,1759.651800
56.678602,18.778068,3.173034,1380.999675
45.178937,15.883477,39.778920,1144.797393
42.566580,64.733256,42.781448,1729.999836
33.506547,78.018070,25.585317,1441.440373
36.213628,20.571339,62.347179,1271.842148
48.220864,34.227602,39.927200,1691.693380
40.956592,77.353942,16.956466,1632.188480
25.929760,5.021955,25.703582,1167.378704
44.952782,34.692096,60.146307,1512.213411
5.876416,31.293881,25.153563,1482.643864
10.744656,51.656579,6.720348,1341.162845
18.733471,20.240278,42.015708,1970.802807
46.235238,56.596767,14.538242,1731.859922
53.964178,39.606981,3.317382,1052.480133
18.587422,73.787650,11.784241,1038.059418
56.877994,28.565326,15.689396,1743.376500
6.232782,34.313968,20.310592,1231.237396
55.296697,35.301916,15.988066,1715.642953
12.877662,28.326381,19.451335,1589.130354
22.409679,4.191262,15.252873,1115.740197
25.024071,18.225963,44.118824,1976.111253
18.438573,5.575555,8.519816,1661.770767
55.656899,38.229699,40.701230,1277.488186
14.960884,16.789997,0.369755,1296.089971
4.495883,26.559904,17.755983,1130.882517
55.976729,44.777006,13.984149,1809.764733
30.019431,44.274474,48.604106,1349.822112
42.708044,46.546941,32.841786,1767.246539
5.913236,37.771233,20.991130,1215.752951
26.569060,61.825093,44.661339,1612.605450
33.927656,79.578073,22.323474,1455.261451
10.391213,36.417565,7.037601,1138.782701
53.446959,28.359260,19.564570,1929.132503
38.101865,41.297890,61.646873,1307.057998
21.689564,50.179671,13.473992,1653.791697
51.096807,49.337478,31.001801,1591.640150
8.634414,19.757613,29.746046,1178.499370
30.908839,9.812720,13.796414,1999.120210
37.439711,25.868130,66.979281,1261.459612
28.583362,58.071078,8.486223,1154.250939
24.576796,50.280657,4.587737,1482.897650
51.348572,52.144562,15.131104,1666.746161
32.296751,37.933262,62.967859,1196.648651
57.691762,39.651602,23.373049,1247.939445
55.305194,33.984980,18.367014,1519.028542
43.250089,20.276256,44.489240,1606.916019
53.881588,26.532201,47.715974,1369.010506
44.627325,70.044732,8.877702,1273.468995
23.214544,60.961396,41.528716,1452.557574
20.655920,57.887937,23.876539,1742.159064
8.180816,17.429721,22.596917,1944.020946
33.790140,75.842097,21.334576,1848.536877
15.775434,11.672787,3.571186,1475.638825
38.754201,45.132078,38.042716,1528.503295
54.521888,25.816151,6.211849,1442.003380
13.278917,64.289068,22.217766,1694.623757
12.109396,46.322938,22.991050,1513.013127
8.337934,54.828498,3.313082,1198.536255
10.822002,49.549686,3.386972,1957.673016
33.658543,7.163537,19.824648,1250.263787
59.176933,30.670509,4.668782,1865.183531
9.152468,20.509780,26.329968,1707.100463
45.079148,51.632013,6.535813,1002.432700
14.513528,62.841136,13.656166,1253.273102
49.039415,19.249093,12.896235,1196.852322
14.994911,21.642220,0.107716,1977.497205
6.870044,45.589707,1.280545,1563.929337
40.043057,11.105980,37.368494,1434.254311
22.738860,55.557262,25.855716,1092.739349
14.342237,33.570515,39.217049,1444.283555
54.335038,27.300611,6.054204,1016.325144
12.889911,32.913018,4.738899,1989.148931
57.120207,56.175779,0.428337,1744.021596
48.629994,22.757281,49.094940,1600.187325
23.042643,49.615599,26.198975,1884.562123
9.102988,43.466219,0.662073,1142.566995
15.672155,65.400736,10.383626,1833.720521
9.693401,24.767187,10.332003,1241.784605
18.544726,22.613392,49.713964,1807.820397
44.085420,78.113112,5.350325,1160.049519
49.294523,46.158625,31.202876,1348.531687
34.927386,33.349058,60.555935,1585.249549
37.487190,56.493659,50.582791,1059.258758
20.871289,40.158362,43.541092,1260.389924
48.593957,63.111822,32.591779,1504.806040
57.227158,30.125610,15.721081,1308.703980
4.238243,29.460297,14.555682,1038.396360
19.594673,47.023574,21.873009,1007.779162
26.827068,45.325253,53.669104,1321.705303
47.448580,55.238978,11.507914,1791.333970
9.747198,55.703873,21.545026,1725.827636
9.215987,48.708178,2.240709,1075.237865
30.365179,53.176840,53.100747,1708.933624
44.695324,55.355128,23.623035,1292.262894
19.219106,6.412886,4.147061,1214.980454
29.691065,20.370691,58.578081,1707.321752
37.277366,8.534600,43.038027,1603.289569
52.291088,27.797698,13.086373,1463.370612
39.814331,55.259508,35.625325,1481.051438
47.549086,13.824264,11.560660,1370.938502
53.703026,43.200350,10.835597,1543.786462
47.311283,53.490028,34.368426,1128.538425
11.626798,64.142908,4.587559,1465.283405
56.688383,33.582792,24.424181,1345.722959
42.488305,11.023455,20.317154,1198.791123
20.453162,21.893721,56.990084,1199.116609
38.875656,51.271079,1.478752,1620.856420
10.371161,30.390377,37.449934,1076.831112
9.823895,46.827575,14.960231,1742.980528
47.429522,19.713612,49.465973,1936.188945
19.766268,43.282731,58.413044,1271.185696
37.107877,53.671828,36.368179,1579.175201
50.529750,9.431191,16.135580,1894.179810
19.953505,22.178866,50.085186,1108.831409
44.816724,51.625501,45.288462,1060.301036
54.894714,13.987621,5.925607,1432.684840
53.398964,43.048626,6.933588,1556.641501
10.414755,20.880736,3.948808,1181.476348
33.547669,19.369253,48.470464,1727.849090
60.044820,30.721803,8.679679,1314.970290
23.664142,27.537221,52.942785,1890.419416
24.933538,30.081562,56.794774,1031.190286
43.994235,68.803607,20.209911,1387.695713
36.419655,54.724666,15.325125,1222.257973
17.882863,37.692101,38.056085,1002.649876
51.480622,15.043778,22.854488,1779.507274
9.233126,46.401980,10.715188,1314.050018
29.445653,8.022242,40.455148,1300.625618
13.821215,50.999175,5.743556,1559.737911
59.123733,40.846206,21.090097,1221.567965
55.358080,30.689596,29.861707,1807.139302
23.078413,59.351534,9.424199,1554.139131
49.163908,40.114070,38.755933,1846.560708
47.148224,24.714528,43.307625,1462.554591
11.427226,25.941607,34.376218,1154.785366
31.030510,42.300906,56.502454,1213.224397
41.578631,57.071546,49.511445,1773.913030
8.313734,39.358752,25.408395,1052.912695
49.565812,50.609091,40.883588,1283.837568
48.555675,43.121335,35.341097,1394.662678
6.904962,29.842382,24.499786,1380.148308
15.653696,13.065655,21.770503,1765.502850
30.438601,6.859096,1.550418,1328.959983
17.556192,72.399224,23.505570,1072.024750
18.753279,46.271314,34.053427,1289.616188
55.781308,21.823295,4.261229,1314.472882
7.876017,35.142789,12.774917,1628.701998
56.277787,39.023941,12.853946,1546.115759
34.476661,71.254678,28.169916,1073.855663
32.543653,19.096922,51.119104,1863.954731
45.653396,71.168529,11.100766,1542.084720
53.360640,16.490378,2.619526,1573.195667
28.352584,26.359832,57.839379,1860.553460
46.068530,7.425479,17.920716,1318.542319
47.860095,65.887601,15.414109,1579.905212
12.053248,50.331013,5.602380,1274.585737
25.429599,11.845771,28.524721,1382.949310
60.051270,32.452214,7.454921,1212.144273
30.808108,25.426778,64.717868,1478.435475
44.595854,52.570450,21.687193,1956.777181
46.970152,46.543184,21.534953,1949.542553
23.962972,14.947451,8.284975,1723.308315
48.568007,61.726174,22.293490,1789.085453
59.896706,40.185199,4.305572,1764.994989
58.275442,29.192425,1.328298,1850.396479
44.669184,35.884027,43.555055,1867.292245
8.615134,34.594789,42.064900,1823.848669
17.714123,18.895480,25.361140,1011.299881
56.724358,30.163621,31.363519,1228.153965
19.949835,76.320225,2.878095,1076.720716
9.670580,65.028209,2.415494,1525.161788
22.543892,5.889211,7.789670,1380.986428
58.216924,46.931233,7.804670,1345.445294
10.737588,67.373493,1.931609,1024.921573
50.696600,47.133590,18.836465,1833.329394
37.651049,52.366627,13.164635,1531.579942
31.976551,49.984062,18.523884,1343.640247
26.411623,55.317315,47.366789,1334.611252
39.977031,50.574329,51.774731,1594.249904
16.503213,17.307947,32.159473,1922.729168
25.034196,25.883988,54.262299,1102.516946
17.506716,45.113356,19.548241,1213.507593
34.919300,55.055577,29.387461,1929.356148
43.755487,50.838705,35.765322,1814.217194
43.480471,66.964683,30.757275,1559.401005
34.383133,38.296827,58.224127,1833.531699
39.554639,48.933591,14.294054,1149.689433
36.830437,7.560689,11.116061,1859.498192
7.031641,27.304342,38.772667,1931.945024
46.218524,40.038908,29.629330,1813.465710
39.633016,77.248435,1.936968,1354.115179
11.696358,56.468408,23.139426,1821.960643
11.903500,49.039035,14.825460,1316.957243
9.673015,17.450798,21.058064,1531.795456
5.468252,53.977058,8.005087,1153.275151
18.082969,19.578854,9.016046,1185.516942
41.820864,65.585234,37.990777,1374.715071
16.115611,23.968651,37.962021,1838.630911
59.738858,30.312915,9.836609,1227.554326
13.309595,16.050170,42.129169,1732.390864
25.730297,43.474292,42.669926,1432.985072
32.862184,39.460460,61.958272,1055.638939
45.872030,42.868047,34.999919,1217.967935
39.285436,54.275388,25.611203,1077.211978
44.172132,21.883695,47.171497,1006.478447
32.289676,50.798084,29.727242,1773.948448
11.242348,39.026643,10.784848,1603.411435
35.127325,14.103641,11.656788,1802.729849
10.908817,43.024705,3.063256,1502.957163
15.907968,34.977461,44.523839,1782.170800
14.392334,24.468460,26.160976,1760.182496
19.605059,38.504252,60.982037,1009.361606
58.562643,52.340312,3.826591,1272.547248
10.529923,37.210846,39.167728,1823.412454
42.048267,8.438152,34.291991,1068.657390
36.667773,55.177631,36.199780,1496.230850
45.012680,6.781072,4.529148,1436.559960
19.929215,16.148369,47.282528,1379.724469
14.868003,31.855153,42.364214,1538.404519
50.169193,39.326418,42.342435,1934.361120
35.469016,4.441710,20.051715,1234.897845
44.369622,50.026504,19.278071,1232.059055
45.179357,18.027764,28.978850,1396.731583
20.186666,24.801860,55.857378,1794.659340
36.055165,13.828901,53.710393,1757.078469
55.953247,51.656037,9.874282,1781.305633
43.736027,9.106742,30.340101,1129.409617
44.459997,54.434451,13.866136,1659.371170
21.870696,13.123169,4.064750,1193.041025
43.001943,59.903371,45.209884,1290.974549
16.236813,54.200704,34.240859,1607.141174
51.851197,15.858178,1.738327,1783.819412
9.932760,52.726817,14.022889,1950.998433
51.786580,22.196779,12.503512,1518.172293
22.816917,7.709417,28.000943,1384.733921
55.846310,30.969464,35.771721,1725.833813
36.621635,12.847465,43.305729,1291.658536
50.143694,30.534228,38.362490,1498.592703
53.255302,32.839408,40.823457,1307.367607
34.608645,5.848155,26.914740,1262.809040
55.823391,42.762375,30.068540,1394.916111
40.652632,50.072444,34.827274,1530.225748
55.125123,40.426005,6.058479,1203.256948
18.794596,52.846647,47.018037,1514.171634
15.312407,50.752628,46.185990,1058.324937
36.413394,10.227990,47.512571,1921.691325
27.271187,46.681079,52.909292,1757.772495
6.748373,58.264075,5.349667,1098.535654
20.762710,35.441280,49.263510,1631.235220
47.798336,50.204611,45.949626,1352.892166
40.378442,15.936025,32.868440,1627.267453
22.906394,21.061599,50.762079,1362.221493
30.971945,46.889315,38.675619,1551.217305
33.934374,26.246164,57.159799,1464.174889
33.263513,54.435520,15.539359,1331.289995
19.871375,32.908507,60.735239,1099.758098
13.465913,34.761648,16.159040,1303.127759
41.397880,54.628946,49.054085,1954.839645
32.662945,36.532336,68.314938,1375.567693
14.549560,70.066783,14.988696,1518.267851
40.379736,38.782168,58.107541,1850.334317
7.077678,29.387317,38.475616,1896.276164
29.771806,2.976306,7.990981,1406.965528
21.905417,59.118227,46.565683,1063.363988
47.533555,50.869604,15.676079,1662.669709
15.232525,55.399033,6.015925,1608.772004
10.580008,31.319387,34.135508,1819.102692
36.606791,16.297936,56.461641,1579.621752
9.976998,21.262631,4.291944,1534.806691
16.071414,53.463391,35.344785,1572.784431
9.969084,30.024782,34.358544,1221.811804
30.633523,6.966140,7.054291,1912.709383
34.083669,15.600373,30.995236,1592.193626
54.256886,44.154125,9.514569,1100.986495
33.915978,22.598346,56.285214,1340.693957
31.947823,3.792180,17.725470,1965.577997
42.891385,53.354584,2.258556,1515.202747
21.055241,77.334317,5.573780,1335.000744
27.284822,74.800731,29.650631,1391.479318
8.364715,35.594202,37.286642,1859.471176
23.530761,17.557271,29.099825,1742.051687
13.639350,31.750994,11.691531,1002.949147
10.999085,63.680665,1.090395,1153.588823
19.095902,46.945544,20.527782,1181.800612
53.247118,45.747682,35.687266,1219.596509
7.076117,55.880580,4.418757,1883.718947
41.468382,57.580272,26.224896,1075.778395
44.239386,7.907872,1.545007,1090.255172
50.276321,66.615975,9.544696,1452.566962
51.379418,24.502860,29.803358,1299.260793
16.658087,52.862588,14.378372,1953.459395
38.159437,52.591420,39.998925,1410.125473
48.047683,35.611730,26.034778,1450.543824
19.328186,59.405031,35.860305,1035.366800
37.841842,47.992021,59.176980,1109.234218
21.608597,71.301156,21.667251,1520.807236
45.885825,47.583581,17.385003,1944.465780
48.567249,50.696903,33.906920,1680.650917
32.314575,12.880676,24.099215,1406.099522
11.553805,54.939098,28.532889,1310.914327
39.786900,75.302682,1.015676,1501.238229
25.870364,7.579042,37.573104,1041.008861
53.550157,44.092546,13.159133,1411.167134
17.267640,45.582501,30.311527,1426.729299
37.313557,68.534066,41.935004,1452.053053
11.833599,34.734646,0.611656,1662.742790
13.188009,67.340546,20.569816,1430.361114
21.461801,47.341885,37.275895,1117.312284
50.443966,60.184380,23.460866,1070.181190
20.556283,13.870665,42.772925,1997.799817
21.369136,56.878075,20.325105,1683.669544
12.798663,47.394740,44.091816,1177.685107
49.866629,26.328692,47.177941,1196.169827
22.765417,21.648115,40.690698,1272.760323
12.996699,10.750229,20.702084,1548.447412
28.497747,6.592409,25.862135,1932.893010
55.279372,20.303203,18.203739,1313.773162
55.333576,45.005612,2.279127,1254.963913
49.383116,46.247191,19.105123,1503.193735
32.451981,14.669038,32.476342,1972.752620
45.148283,51.367041,37.752938,1342.677310
45.641482,67.755480,31.589320,1244.948480
21.766420,29.825947,57.038203,1723.220467
19.024787,58.637928,10.108926,1506.645007
12.374643,46.083011,30.864510,1054.463110
13.263045,41.688972,30.910118,1318.819749
6.949219,35.533854,13.688710,1647.181086
59.964930,39.261345,5.090865,1480.810103
39.174759,57.558766,48.299302,1400.480978
14.292890,36.683328,50.907962,1031.083546
28.095300,14.156463,1.302755,1506.202223
35.011608,49.126180,43.098752,1231.140752
27.261132,79.718456,12.681424,1914.342934
52.702177,53.916309,21.933916,1501.114669
36.421182,12.681596,36.783340,1338.133850
25.154109,51.861089,15.043119,1859.755765
36.196149,67.353517,36.450280,1768.178722
39.881141,48.655750,0.946537,1897.851422
10.982637,60.248647,13.823356,1573.236875
25.544254,10.551172,22.975910,1162.422585
39.593402,8.779334,5.557184,1815.996873
34.605082,33.777428,63.400648,1380.212953
11.389893,49.151346,33.497544,1267.723223
15.302635,55.623812,3.237936,1715.444449
42.707312,57.554889,28.589451,1807.780322
21.266999,61.294150,41.476175,1816.945532
39.155825,66.589075,35.566453,1866.298365
30.715659,3.805193,3.021505,1386.625983
7.189496,35.063249,31.170299,1670.242526
45.824071,52.047863,30.506816,1214.907973
50.713807,44.560138,18.686493,1656.409127
4.843253,20.508555,7.644282,1250.601218
25.299198,10.811645,42.092920,1110.451154
23.568058,75.273348,4.760588,1060.642370
49.772152,42.509773,24.827049,1880.827550
15.346186,37.601528,40.347619,1875.826392
19.024002,49.210654,20.439527,1004.178324
22.955131,9.976132,25.314957,1497.850651
48.119603,61.896153,28.000138,1642.530569
31.762955,55.139665,30.980885,1479.947364
34.731326,56.434215,30.467427,1664.085415
60.207922,44.622272,7.902528,1645.664020
41.241704,48.166573,43.662617,1213.029869
25.877871,76.438462,3.072303,1608.346287
46.809212,46.479085,24.903168,1107.643174
55.151183,21.968283,5.151237,1814.226273
11.839920,35.256871,36.376750,1134.701037
59.957520,28.572161,16.655129,1430.921372
42.642671,54.587448,5.376187,1263.181290
15.277716,20.198018,27.300226,1396.843540
35.730515,12.400844,3.176852,1097.338985
15.687363,9.813780,0.932832,1747.281198
19.350652,21.352098,52.252644,1845.947057
32.561639,11.703120,13.550420,1848.626391
12.475639,27.999505,18.113736,1526.805165
40.063362,18.899559,59.902800,1115.290400
34.658164,58.542763,45.385933,1075.984336
19.664921,29.907954,59.948839,1131.378353
33.753073,72.629138,27.604163,1848.164301
31.739233,76.709625,9.194932,1228.956258
9.046228,40.074949,27.374889,1517.377166
5.462453,44.558244,20.035094,1965.937370
38.776183,15.077919,14.144362,1375.935921
31.452690,51.007619,26.532480,1494.755952
50.233250,29.154477,31.243160,1831.611748
34.520321,10.037969,33.869442,1538.983910
47.375078,17.074547,38.584582,1286.922279
14.025282,18.043468,7.506435,1316.077435
11.019848,63.379937,12.287840,1630.827208
18.514819,53.525197,33.595051,1172.951546
6.427591,24.522972,26.231259,1924.618504
53.470387,47.470487,8.041633,1210.275423
45.528306,47.203180,44.871089,1305.986096
17.167303,55.348164,15.478671,1138.288650
23.451107,50.879066,6.743730,1679.189204
40.605986,23.230732,59.247173,1878.755119
43.272221,16.173557,31.303220,1831.350805
45.130093,45.101019,40.641502,1659.970486
18.383580,15.345650,17.441967,1694.896313
20.760682,67.487584,36.544310,1308.631377
40.488678,59.117429,44.420479,1226.268704
19.936059,21.022162,32.906880,1975.221989
37.716213,62.357045,43.090614,1409.684202
26.158796,2.707824,2.846752,1292.146593
37.287704,43.965850,44.838602,1860.988323
18.535889,11.210685,10.465642,1008.583782
40.968560,47.345447,24.617991,1940.688068
54.726578,37.804108,8.372081,1296.748791
24.912667,57.142831,48.319754,1336.826036
43.977522,63.734372,32.077574,1890.237499
27.459460,7.026910,18.557649,1211.413278
32.110026,13.935783,37.618655,1363.267623
20.965755,50.556695,32.473612,1092.637122
46.400483,43.751345,6.571890,1745.965487
45.206119,18.898930,52.736442,1862.708534
12.863706,29.741579,25.667923,1090.995454
27.271265,57.121036,47.226113,1813.472211
20.870956,44.454675,29.449025,1213.536850
10.838946,26.388231,47.923986,1913.749157
49.408519,24.386287,4.609807,1078.885101
32.789663,6.947414,17.161959,1539.233719
22.237435,68.711538,34.311011,1828.568161
41.285190,15.282890,46.337364,1341.406021
34.340287,44.692425,60.363055,1124.683936
13.055145,41.984103,28.176660,1085.328745
58.018822,35.719583,26.547261,1067.978188
9.714622,33.363652,3.273525,1153.962782
49.699150,11.474925,19.417373,1203.851936
42.558476,42.683536,35.925634,1485.350103
16.067110,23.608638,53.761313,1191.633867
16.416361,10.674264,21.022340,1824.730016
24.666690,34.518164,67.558202,1641.506761
44.039932,29.956237,60.965435,1981.190003
38.241905,12.062470,11.982567,1049.115694
32.573280,61.553267,10.777390,1885.840115
18.230906,74.677438,11.685557,1627.169138
43.909915,9.680937,10.386127,1364.223338
49.654347,47.805014,42.417967,1794.003563
41.045460,76.893552,1.182956,1436.309891
20.488875,46.642737,7.351661,1195.967568
7.525936,48.190146,3.847378,1421.791097
27.955993,40.827398,62.839231,1156.477546
54.581338,29.550090,0.829774,1089.836637
24.155406,56.893964,34.167368,1650.457928
12.205617,53.568010,5.044284,1183.062860
23.599939,73.763438,32.058796,1002.170866
50.206689,35.770179,26.716879,1718.565985
15.268321,10.538041,17.369397,1247.053353
13.955278,29.672406,6.183686,1935.732614
16.989323,16.596898,42.466020,1329.311116
6.440248,29.402356,20.098391,1701.416213
12.813886,60.616320,21.469314,1345.786525
53.069468,48.713340,37.747058,1022.497850
55.030141,24.541975,13.230207,1127.382322
40.931561,55.068564,22.557859,1362.810537
39.535556,27.768119,59.029331,1179.678640
16.915578,46.686834,36.595276,1540.567064
12.284639,58.425985,16.684384,1905.861733
42.513098,9.383222,10.256728,1304.367177
22.181119,16.827013,47.902329,1336.141086
44.685408,16.928401,53.491056,1727.390869
37.175105,32.783103,56.351621,1836.757132
52.943202,53.338474,22.909565,1314.553194
31.673956,13.893591,51.143560,1536.303206
42.914898,59.248642,13.117644,1187.133640
12.802871,60.499214,18.423645,1194.023022
47.592145,49.633069,37.780403,1877.996031
36.758403,80.503643,4.924022,1129.707255
38.884105,49.141923,25.434860,1745.540394
53.150333,34.343810,42.422334,1889.178586
20.651610,67.688590,32.306069,1646.412152
6.393660,30.316766,3.202693,1465.286711
39.398276,32.942108,54.541386,1448.217507
23.488748,51.675736,28.564601,1381.094494
14.721626,19.315381,6.468491,1435.026327
12.803814,54.155135,34.707879,1761.168153
44.622314,70.927846,8.667822,1095.691175
9.111095,23.260558,19.188369,1810.325288
28.488814,61.465247,0.265826,1769.203932
15.020341,24.793076,1.731948,1046.658773
41.452419,16.859803,24.562767,1380.300996
22.522960,35.662224,67.763121,1086.983472
55.385176,28.480276,25.636735,1582.239849
59.337714,41.380798,10.555305,1341.713054
60.592686,33.159266,0.164330,1871.595409
40.592273,38.035389,59.529909,1441.285679
21.108525,11.560042,37.959811,1699.460251
54.497867,17.990570,33.046145,1322.175829
12.486398,31.706869,43.357192,1312.412454
59.129647,37.082807,26.306440,1721.632512
21.040876,56.573452,42.848345,1484.879170
27.309804,45.792506,60.926018,1801.576348
28.365933,46.111725,38.928481,1530.614151
20.580935,66.661881,28.123254,1739.432034
53.941325,36.976909,21.558574,1753.729731
40.078292,49.690142,42.586334,1624.678571
24.736954,73.599895,30.263466,1124.066560
54.618295,26.072682,27.008312,1952.498029
33.181886,52.657256,6.184015,1101.513149
20.306509,32.719076,52.329984,1521.901998
50.352560,30.703946,27.792222,1782.584119
55.137612,34.951486,35.165968,1149.069803
33.285673,16.137625,38.463561,1899.190508
21.646376,52.142692,6.074769,1316.243669
12.018709,35.183982,21.275450,1741.628302
51.509505,32.122056,49.036056,1211.395079
43.038501,18.779274,48.666949,1068.421213
44.264338,32.385167,49.291494,1444.694656
26.570594,39.059748,63.285701,1488.659943
49.359120,28.238077,27.476272,1861.953420
41.272116,12.137584,39.526899,1506.905583
18.751531,47.458397,50.403456,1747.312209
21.521054,11.265169,25.578041,1690.405608
10.144092,19.510061,33.274537,1292.973690
41.611840,25.004868,52.598198,1125.083397
59.322006,30.771125,10.094781,1140.061165
23.484344,13.607637,44.520378,1867.508385
46.729562,51.133454,24.083036,1896.295595
49.898806,54.938806,29.483829,1137.205567
17.187518,12.492130,8.658262,1547.884439
49.498855,46.942962,32.967311,1224.289003
20.901892,18.037951,34.433676,1088.297926
12.643130,62.450458,29.077236,1984.176094
32.597965,11.228038,26.526866,1180.239010
45.613396,24.043738,35.755020,1508.161878
55.161137,41.000375,10.620837,1514.103386
44.618666,54.586656,36.302407,1365.580117
8.902765,26.794293,13.080627,1368.173702
53.386837,40.835610,33.743679,1745.550612
24.083205,68.356697,35.767097,1812.472804
21.803539,44.404772,35.877848,1390.974838
26.709810,56.992072,19.490464,1706.102468
25.025551,73.567100,18.383137,1509.532908
59.741421,31.853487,18.027121,1730.368023
41.727804,13.742894,43.076276,1915.634332
33.043557,50.624636,3.369429,1052.227919
15.623694,48.362487,7.362100,1187.445511
21.159117,18.415122,22.106739,1256.153739
49.173763,36.631675,54.810164,1825.594886
58.197250,55.977677,0.159981,1565.285427
37.470893,21.877450,60.734415,1568.339340
3.936946,41.646563,8.656159,1622.308755
5.727998,41.174954,5.566604,1067.015729
27.634315,8.252727,6.454316,1826.804304
43.038653,73.223734,10.520164,1679.594255
38.402823,54.136214,36.381095,1180.245057
13.934121,26.650298,10.607472,1867.973135
29.549450,17.293777,43.713790,1183.800116
8.759005,30.681262,12.072108,1267.181260
49.179897,46.558652,1.802830,1464.350947
53.526521,30.475369,32.022759,1655.983982
23.073147,52.621999,16.290608,1979.461336
47.154853,15.856024,37.019641,1697.321146
22.417969,6.955908,4.177153,1614.310595
42.077568,53.270808,0.279500,1711.666280
49.602883,22.158779,29.813703,1629.314162
32.685195,43.590841,61.790720,1141.950779
6.927074,26.100230,31.754436,1628.697332
48.936507,28.868717,26.941834,1563.099155
18.939725,33.240084,48.829617,1732.336352
21.941905,14.009300,33.859140,1064.916932
29.206414,43.219217,61.651527,1792.925512
13.117789,33.135286,40.318441,1357.815419
29.662936,78.611772,12.599533,1362.900269
